s12,s13,s23,u1,u2,u3,Q2,madgraph_azimuthal_average
5.45189087284675566e+05,4.60440993478038581e+04,5.63423622588365542e+04,-1.64987463922649884e+05,-5.07027549896804674e+05,-8.74345390802384354e+04,1.11874004008376942e+05,5.86212899703485818e-09
6.95445204021300888e+04,1.04567795611481997e+05,1.06027725942232617e+05,-2.58360944972635916e+05,-1.73649249455504556e+05,-8.70474549793164188e+04,2.38917607451612013e+05,1.89593682152958627e-09
7.46207828789653577e+04,5.18483740292987786e+04,5.78290510096436949e+05,-5.14850000619447965e+04,-1.21432417366746260e+05,-6.84750267495828797e+05,1.52908017919818521e+05,2.27116509403027414e-09
6.03624135009636520e+05,5.12529325366402045e+04,7.12727108260017994e+04,-6.23979447656874079e+05,-2.15178008436677483e+05,-1.59041927222123166e+05,2.72049604943396524e+05,6.34443224924523210e-10
3.19471414143797476e+05,2.06291489478092059e+05,1.38912731486710400e+05,-7.75436042790377280e+05,-1.53860017448799365e+05,-7.05239958112319437e+04,3.35144420941808785e+05,1.64514047562176087e-10
1.89350739142181526e+05,1.19763167519254406e+05,1.23511331925430728e+05,-2.79422979193794192e+05,-1.21070856107710861e+05,-2.25799328992156894e+05,1.93667925706795533e+05,4.94336784004875687e-10
1.82577265091108100e+05,6.26124131232871441e+04,1.27882146816088454e+05,-1.97469732831642556e+05,-6.51702507320885052e+04,-2.44837778923542006e+05,1.34405937456789514e+05,1.93953060111379374e-09
2.77990548737220699e+05,1.93472136182359129e+05,2.25467352955154522e+05,-2.30601671685885551e+05,-6.03574867846989189e+05,-7.78306213995280123e+04,2.15077123057668447e+05,2.87436369124264250e-10
1.45316701994881616e+05,7.16643280595173419e+04,1.27539054200376908e+05,-1.53487213386692223e+05,-1.09456295783389331e+05,-2.39105224406758003e+05,1.57528649322063749e+05,1.75886973045518383e-09
5.39895484545772924e+04,9.57520363371541898e+04,2.17963137511739274e+05,-3.08320847148441535e+04,-2.72701555806783435e+05,-2.81081004155482631e+05,2.16909922373639303e+05,2.78069950699134415e-09
1.12222652779649798e+05,2.06176593341294501e+05,1.13143197743515819e+05,-5.78823388121581665e+04,-2.31969630448841286e+05,-2.64345236939233728e+05,1.22654762335773237e+05,1.60675980992581919e-09
4.26814169859106478e+05,6.49520171501391742e+04,2.20923607887241698e+05,-3.01021810008797096e+05,-3.97810015854547208e+05,-1.75685919600662484e+05,1.61827950567518885e+05,5.27017125330476666e-10
6.76375352653948066e+04,2.94851638228647993e+05,3.07579399155676248e+05,-2.41858614252907690e+05,-3.55621068293237593e+05,-3.40046637741726357e+05,2.67457747638152447e+05,1.21973146659626223e-10
1.30977559303623042e+05,1.98919894595892925e+05,2.71760847654071753e+05,-1.38373377391271992e+05,-7.17794266734895646e+04,-7.30526131079101819e+05,3.39020633590275305e+05,1.13413311448617403e-10
4.52655264965266455e+05,1.93226403844946413e+05,4.28111028141715797e+04,-1.05117951114811134e+05,-4.34215001507179870e+05,-2.69693888775001338e+05,1.20334069772607574e+05,1.77600103125177315e-09
3.02458371757345449e+04,1.16602712853533842e+05,1.52559409654655145e+05,-1.69649586413603043e+05,-5.89081512490931054e+04,-2.02110721680936666e+05,1.31260499659709138e+05,3.54515530539338421e-09
2.25168599814406858e+05,2.52675577196347353e+05,2.37045327787397662e+05,-6.94876030003258202e+04,-3.05355543172662903e+05,-5.81784672237200779e+05,2.41738313612037455e+05,1.99966998842695646e-10
5.49266427802793914e+04,1.99390490724587406e+05,1.58234739722259619e+04,-3.41912632427432516e+05,-3.56790288855973340e+04,-3.16734707522634126e+04,1.39124524588200176e+05,6.40259781634730939e-09
1.07276517341001367e+05,3.88407991565885197e+05,1.65569924785728304e+05,-1.08578980560471668e+05,-2.21039805932403484e+05,-5.34582076691468945e+05,2.02946429491729185e+05,1.54391805248119543e-10
2.11658857655516127e+05,2.70305580895215739e+05,1.70604962984227488e+05,-4.19365512901630544e+05,-2.51201531667933101e+05,-1.40410450815974677e+05,1.58408093850578647e+05,1.97973706794265283e-10
4.66723949075355951e+05,1.66112337414591108e+05,4.08657313116744044e+04,-5.79437548665732611e+05,-8.05925146529491903e+04,-1.40115563441263366e+05,1.26443608958323312e+05,7.86375509269574790e-10
3.77684839762374933e+05,1.18204659728258179e+05,2.19452833772077400e+05,-2.29532380464771297e+05,-4.23186853024878481e+05,-1.71553852345992811e+05,1.08930752572931946e+05,4.93760867628964847e-10
2.52702332338401873e+05,1.07012707212820096e+05,3.47635749029645813e+05,-7.86110951032352896e+04,-3.19653778356972849e+05,-3.93261229710080137e+05,8.41753145894203190e+04,1.08855662082061823e-09
3.33447417447694635e+05,1.19767061372355209e+05,1.42641835730307095e+05,-2.45893740486738185e+05,-1.65281300578642957e+05,-3.22411701533686137e+05,1.37730428048710281e+05,4.96227192052242281e-10
3.57362420924512669e+05,4.00104931128244207e+04,3.30919276823500404e+05,-3.72068461650985642e+05,-2.74549450612884597e+05,-1.78349729788787750e+05,9.66754511918206408e+04,1.35195531266733978e-09
5.37420973877691868e+04,1.54065548954756465e+05,2.15570575348188548e+05,-8.77281485199318849e+04,-4.14187176132590801e+05,-2.96220941878354701e+05,3.74758044840163202e+05,4.18683377809853272e-10
6.02905231574453937e+04,2.48169478012242733e+05,2.19944005158175190e+05,-2.78794243219716824e+05,-4.87860206799991865e+04,-3.25051062763893686e+05,1.24227320335746321e+05,4.68180458654957084e-10
2.28855039749374060e+05,5.63041462678217213e+04,6.92346092415168096e+04,-4.64868768517705554e+05,-6.22214418969778344e+04,-1.67199187789068004e+05,3.39895602945038700e+05,7.07845237565101723e-10
4.16312054217054043e+05,6.32099138973609952e+04,7.61999573057335365e+04,-9.77190520899472613e+04,-4.26059708236517559e+05,-1.49866012850229454e+05,1.17922847756545889e+05,4.28164554290050094e-09
1.14025943196249849e+05,2.57285055218694615e+05,2.43708866161118553e+05,-2.33353718590248958e+05,-1.76794312615738425e+05,-4.84725119282114203e+05,2.79853285912038176e+05,8.82896867282343785e-11
4.43683707744401472e+05,1.63102502023337991e+05,5.51519317691391625e+04,-2.75760067310563754e+05,-3.30404958467903140e+05,-1.79979799374825379e+05,1.24206683616414026e+05,8.20767244245285352e-10
3.23656431154239399e+05,2.58210163440644392e+04,5.57340208368344611e+04,-1.60685027952703647e+05,-3.11289871155661298e+05,-1.03974404225989099e+05,1.70737834999215993e+05,8.86653705794987546e-09
4.48102556106000848e+04,2.14618949735640315e+05,8.52490921368118434e+04,-1.65248692990550830e+05,-2.83306058591999172e+04,-3.39436152924775786e+05,1.88337154291474202e+05,7.40359768684942807e-10
1.84487143640470429e+05,3.05460532054909272e+05,6.77561669186830113e+04,-1.29711208667482191e+05,-3.66522753096039698e+05,-4.52880207479927863e+05,3.91410326629387564e+05,1.77113812038749069e-10
1.30641351580107526e+05,4.40502203731720860e+05,9.24825200512081210e+04,-3.93479653341218946e+05,-2.39029907043308427e+05,-1.83309521703281440e+05,1.52193006724772829e+05,1.65065769615213007e-10
2.01437339361535152e+05,4.80528130365586549e+04,4.14415228186926252e+04,-1.79285568087124324e+05,-2.39640013833931793e+05,-1.44858105841119250e+05,2.72852012545388658e+05,3.40111182806492525e-09
2.85971784856281884e+04,7.54767422617763805e+04,2.35927312193435704e+05,-1.27109480176828161e+05,-2.22587524742300127e+05,-3.32382159496370761e+05,3.42077931474658893e+05,1.34875385254349695e-09
2.74579331533524208e+05,1.86189858213361527e+05,4.24626965556950599e+04,-2.26344319563784375e+05,-2.29287265636097174e+05,-1.84052991065608308e+05,1.36452689962908975e+05,1.04849691719815458e-09
1.96893565390333417e+05,1.76624568756647757e+05,1.37843596355797374e+05,-4.29746920645599021e+05,-9.97458960870964656e+04,-7.38049365771113662e+04,9.19360228070284502e+04,1.28626761354842104e-09
1.51347057758409763e+05,1.31305127701947524e+05,1.32901763757120789e+05,-2.31710476320842223e+05,-2.25351789065117744e+05,-1.82469123924795829e+05,2.23977440093277983e+05,4.75029403109109373e-10
1.47031168208026589e+05,5.47814000746823440e+04,1.13110198594610993e+05,-3.13384527535079338e+05,-2.54375954992747749e+05,-4.20726502893205616e+04,2.94910365939827578e+05,3.00350236267213954e-09
3.52113615755675943e+05,1.11044527217706040e+05,1.96952537927583820e+05,-2.09151054048102815e+05,-3.85526791978136753e+05,-1.86572500672641967e+05,1.21139665797915819e+05,5.45143449272627316e-10
1.86803688348789117e+05,6.08717095602141635e+04,2.58194067379341839e+05,-4.12977329418033536e+05,-1.20583736487378701e+05,-3.43277809038274165e+05,3.70969409655341122e+05,2.16423416957119076e-10
4.21138348999855516e+04,1.06302480395292223e+05,1.81629507017002208e+05,-1.08788908984268011e+05,-3.80596295166397176e+05,-9.39834538175685448e+04,2.53322835655953793e+05,3.09329213602577497e-09
2.53319212555882579e+05,1.95603395326762286e+05,1.71331912494871707e+05,-2.41552482873681845e+05,-2.64927828117806581e+05,-4.40003369802701985e+05,3.26229160416673636e+05,8.82955002230450597e-11
1.55004936061829736e+05,2.36691841296836501e+05,1.86227934551241517e+05,-2.77553456104934274e+05,-1.54625853120821703e+05,-2.86078301681627810e+05,1.40332898997475801e+05,2.37899555320106033e-10
3.47330436667019909e+05,7.27400240137816290e+04,2.21943574020399159e+05,-3.28431247230731358e+05,-1.63453034242468246e+05,-4.00966206598410616e+05,2.50836453370409610e+05,2.36414644308223814e-10
9.55689007815660443e+04,2.05572555742948607e+05,2.62890080123133026e+05,-3.52502806526032567e+05,-2.48147190600565402e+05,-2.30387288251072954e+05,2.67005748730022984e+05,1.83003934398968284e-10
4.35505032547917363e+04,1.91897989406273991e+05,1.65313751412355487e+05,-2.86163947945254680e+05,-1.35397612893056677e+05,-9.19204148178237228e+04,1.12719731582713808e+05,2.63153139216486081e-09
1.04787892937293276e+05,1.05255315214170798e+05,3.74606547477090033e+05,-2.47440428129403037e+05,-3.09931110340847576e+05,-1.79469468001482834e+05,1.52191250843179238e+05,8.19529323292088088e-10
3.63164099802038400e+05,4.56475047382999546e+04,9.27819412919731403e+04,-2.59776380033060967e+05,-3.47406276703823998e+05,-1.31217711668540112e+05,2.36806822573113663e+05,1.34733685674162606e-09
2.22232523905994574e+05,9.57662209871665109e+04,3.86575787756346981e+05,-2.09546553616493591e+05,-1.71276968172323279e+05,-5.55789186488462030e+05,2.32038175627770950e+05,1.99399085732462758e-10
3.85723060819866660e+04,4.45847216937140329e+05,6.10175263709115970e+04,-7.33386447183731128e+05,-7.27668410276480136e+04,-6.42659105940902300e+04,3.24982149415431079e+05,4.59535914234398587e-10
8.64287232580247219e+04,1.14119957539605326e+05,2.80329245114688762e+05,-1.00215407385248225e+05,-2.57367518122836540e+05,-3.12472651377594681e+05,1.89177650973360898e+05,7.80660347725940060e-10
1.35543500832664664e+05,7.60915468142993777e+04,2.71824038448328152e+05,-2.44987862118495512e+05,-3.73848407208599499e+05,-2.56260499438866944e+05,3.91637682670669805e+05,2.71726296451603685e-10
2.55557683410565602e+05,4.00216154349483259e+04,3.33461757967832847e+05,-1.21748953468033229e+05,-5.64244339246700401e+05,-8.59932779194006434e+04,1.42945513820788008e+05,2.17037222633774845e-09
2.26571698943407100e+05,1.95999989473909140e+05,3.79223430454308400e+04,-3.86761613878069213e+05,-2.12784130776354810e+05,-4.27927084495780728e+04,1.81844421641255118e+05,1.09287280196325842e-09
5.18217333106244099e+05,6.33764503894627269e+04,6.62418445762771589e+04,-5.70498038774957764e+05,-2.58281392322115338e+05,-1.20751493701999600e+05,3.01695296727089095e+05,5.65561590821917375e-10
1.71435195867850416e+05,1.96830014462391060e+05,2.21843942161989922e+05,-2.26884806729169446e+05,-1.67475835971893044e+05,-2.87242308371664316e+05,9.14937985804954224e+04,4.47008745113378993e-10
3.45227984124244686e+04,1.14107206332848815e+05,2.00206710202071088e+05,-1.00833399884299637e+05,-7.17698104708578612e+04,-2.70480951724158367e+05,9.42474471319716104e+04,4.37661013787913212e-09
3.22549174057771394e+05,4.61535367238106264e+04,2.76363728005579324e+05,-1.31174932796642388e+05,-5.15671250632417214e+05,-2.28420614699199505e+05,2.30200359341097617e+05,6.93487511514529572e-10
2.21808651410702936e+05,1.22140810529683367e+05,3.65923055029156094e+05,-9.64213786203132477e+04,-1.85883940126892354e+05,-5.14223318799510947e+05,8.66561205771736277e+04,8.44140370813351121e-10
1.31836382832099887e+05,7.46939941048676556e+04,1.30328229322923507e+05,-1.79351067496150790e+05,-3.70331491588482240e+04,-3.17588529885972850e+05,1.97114140281081025e+05,1.10660277167754960e-09
2.36336442564845609e+05,2.12833324463058321e+05,2.94916303359090089e+04,-6.57105837175914668e+05,-1.39736587206234224e+05,-6.29795026406842371e+04,3.81160529659020598e+05,3.01163501838325161e-10
1.54970123058859026e+05,1.21939685766725277e+05,2.96825241557334433e+05,-1.20936618814457324e+05,-4.53589476265416772e+05,-1.08170985764991565e+05,1.08962030461946997e+05,1.23922480143283033e-09
1.80514670769358869e+05,3.72801599272266729e+05,1.00883379832103499e+05,-5.67500534425936989e+05,-2.21198282103092235e+05,-1.37949683996527077e+05,2.72448850651827350e+05,9.30800563347479320e-11
9.80144479921241436e+04,5.62207762338831555e+05,5.28980375743054901e+04,-2.01357240261786705e+05,-1.77532800706010661e+05,-4.94750729240437329e+05,1.60520522302973608e+05,1.80876301478109803e-10
5.45364033201260609e+04,3.64032405379437725e+05,4.12322302404110087e+04,-2.61067743336986110e+05,-1.40625615022520709e+05,-4.21314772551819915e+05,3.63207091971351882e+05,1.59060313621917047e-10
1.43781704681617470e+05,4.36842424792098172e+04,2.29030203722485458e+05,-4.26257982193715579e+04,-3.84791357557481388e+05,-2.90346015504046576e+05,3.01267020397586690e+05,2.28824795449997296e-09
1.86449432265650481e+05,2.54212615969035192e+05,2.91016522248569061e+05,-1.60287903874386393e+05,-4.90705548260761483e+05,-1.97996893539503595e+05,1.17311775191396970e+05,2.73547960722945632e-10
2.23865152424244676e+05,2.94338029432251176e+05,1.76665888391100249e+05,-2.83785653250212898e+05,-7.06058661037290440e+04,-4.25076257615905895e+05,8.45987067222520709e+04,2.40527454210927217e-10
7.19138371612357732e+04,1.90010201573583152e+05,2.27617487397237099e+05,-7.26921383430758724e+04,-1.42242196607921156e+05,-3.75309717038643546e+05,1.00702525857584333e+05,1.24669015085252895e-09
4.01613208308462286e+05,9.68394551274515106e+04,3.98642042894448969e+04,-1.45336040437491902e+05,-5.47321252532128012e+05,-1.68903907756717323e+05,3.23244333000978339e+05,1.28548431591617727e-09
4.66995108289323864e+05,6.54548417110066657e+04,4.12561016196629207e+04,-1.84705753885773447e+05,-5.17778038637806661e+05,-1.52417240475538943e+05,2.81194981379125617e+05,1.76235355209987482e-09
1.34099568298745609e+05,2.41805000700685458e+05,8.10235509630428860e+04,-4.66615945367856999e+05,-2.49787847896404041e+05,-9.51423949890815420e+04,3.54618068290868541e+05,2.23890940013369890e-10
2.73056582163523766e+05,2.29792887743504165e+05,1.36887074126681749e+05,-4.64344335053940769e+05,-2.28540187774172606e+05,-7.58852812651511049e+04,1.29033260059554741e+05,4.46094115263181559e-10
5.76563235565114301e+04,1.06657770964111958e+05,9.12240327515542594e+04,-1.91793330617477855e+05,-3.14998552860696946e+04,-2.12789556754966819e+05,1.80544615386336547e+05,1.76554966150620563e-09
1.23498201819694688e+05,2.02104160392298392e+05,2.66338343047863164e+04,-8.63367885044802388e+04,-1.62691190511644701e+05,-1.87850497145366127e+05,8.46422796447113506e+04,6.35282142560077924e-09
4.36694423385348113e+05,2.10448097952482582e+05,6.09091187181184068e+04,-1.31868664871583285e+05,-4.00444099406527472e+05,-2.81444505543186562e+05,1.05705629765348771e+05,1.05403331466419684e-09
2.94177272878829215e+05,7.73372367743750219e+04,5.53580342294840375e+04,-3.66884476559344039e+05,-4.63468452328908388e+04,-9.43510327682111529e+04,8.07098106777579087e+04,4.77484491895298500e-09
7.59899319730920251e+04,3.05587324323925888e+05,3.49556239470978850e+05,-2.88034908502419828e+05,-4.01508352084337501e+05,-1.49252326982535800e+05,1.07662091801295901e+05,5.01335068025511924e-10
1.67472505872130103e+05,4.10815400937318569e+05,9.79064379885040980e+04,-1.97270539164020156e+05,-3.41163362305815681e+05,-3.30924438365068403e+05,1.93163995036951324e+05,1.42740053186709154e-10
1.83241027110253053e+05,3.02959321152942954e+05,1.29464559266152122e+05,-1.16655329758483567e+05,-2.56012559933933022e+05,-3.68834105970165401e+05,1.25837088133233832e+05,3.68860489208796850e-10
2.16988052216552780e+05,1.14715445025901310e+05,1.08106599279723334e+05,-1.10228799146999532e+05,-2.58695623567367147e+05,-2.25005340928712161e+05,1.54119667120901344e+05,1.25402103081135046e-09
2.42821378688857367e+04,2.69145061306033807e+05,1.73773668052681489e+05,-3.93775060658693314e+05,-1.66487275277535286e+05,-1.15449364092837000e+05,2.08510832801464538e+05,1.19548720201765141e-09
1.88699074604784953e+05,1.36145739646606962e+04,5.14870613934632420e+04,-4.69578759325327468e+05,-8.30595663810742262e+04,-8.20641841075047269e+04,3.80901799850997457e+05,5.49793700319515264e-09
9.77731034311438561e+04,1.86588989255159031e+04,2.39094252593976475e+05,-8.60221819724839297e+04,-3.03297810042093974e+05,-2.29334196538853081e+05,2.63127933602794888e+05,4.79681001810700729e-09
2.27713301367132517e+04,2.39057593998702680e+05,6.38574347246866382e+04,-2.90731873178285139e+05,-6.95656992033235438e+04,-1.38520637312618346e+05,1.73131850834124663e+05,1.86039703094913279e-09
4.16901900678777718e+05,1.59306472636293736e+05,8.08682143108666060e+04,-5.88715415726113279e+04,-5.65099647330118692e+05,-1.42057094188574381e+05,1.08951695465366487e+05,3.03514956819995092e-09
9.71742835219745466e+04,4.51655174962834863e+05,9.54047463478615391e+04,-5.02818665188131417e+04,-1.17305084657974046e+05,-7.37798027614430175e+05,2.61150773958545760e+05,3.03303177729772283e-10
